country_code,year,edu_educational_attainment_rate,edu_spending_per_student_primary,edu_spending_per_student_secondary,edu_public_expenditure_education,edu_school_enrollment_primary,edu_school_enrollment_secondary,edu_lower_secondary_schools_electricity,edu_economically_active_children_female,edu_economically_active_children_male,edu_out_of_school_children_female,edu_out_of_school_children_male,edu_years_free_primary_secondary,edu_primary_completion_rate,edu_primary_schools_internet,edu_primary_schools_electricity,edu_secondary_schools_internet,edu_literacy_rate,edu_upper_secondary_schools_electricity,edu_years_compulsory_education,des_gdp_per_capita,des_tasa_pobreza,des_densidad_poblacion,des_deflactor_inflacion_gdp,des_tasa_natalidad,des_crecimiento_poblacion_rural,des_poblacion_rural,des_tasa_mortalidad_infantil,des_hdi,elec_electricity_access_total,elec_electricity_access_rural,elec_electricity_access_urban,elec_electricity_consumption,elec_gdp_per_unit_energy_use,elec_private_investment_energy
BHS,2016,,,,2.58786212973921,90.4117265380759,85.0686327399149,,,,,,12.0,88.5392454854282,,,,,,12.0,30616.5363157284,,38.7667332667333,1.54010313518333,11.983,1.14158981052729,69157.0,12.2,,100.0,100.0,100.0,,,
BHS,2017,,,,2.69510162053495,,92.6182585115999,,,,,,12.0,,,,,,,12.0,31875.4881749619,,39.0094905094905,1.34713279397873,11.421,1.16730046170217,69969.0,12.1,,100.0,100.0,100.0,,,
BHS,2018,,,,2.49264112462151,88.5500765329091,80.8808929269834,,,,,,12.0,84.8316556751128,,,,,,12.0,32642.3353203452,,39.2324675324675,0.579260699451268,11.263,1.22162345381007,70829.0,12.0,,100.0,100.0,100.0,,,
BHS,2019,97.9331512451172,,,2.62573176503127,91.9375456537619,78.566734376867,,,,,,12.0,87.8645014841977,,,,,,12.0,33640.3369861278,,39.4280719280719,4.44708418228876,11.195,1.26266075184771,71729.0,15.7,,100.0,100.0,100.0,,,
BHS,2020,,,,3.7125229961238,,,,,,,,12.0,,,,,,,12.0,26178.7537607708,,39.5467532467532,-2.3236661012091,11.115,1.18493829944337,72584.0,11.8,0.797,100.0,100.0,100.0,,,
BHS,2021,,,,3.04890655208507,80.5237121582031,72.6381880061026,,,,,,12.0,,,,,,,12.0,30367.8605757708,,39.5977022977023,-1.2201754418756,11.023,1.13837625475731,73415.0,11.7,0.794,100.0,100.0,100.0,,,
BHS,2022,,,,2.62367021406169,,,,,,,,12.0,,,,,,,12.0,34957.1613279737,,39.7140859140859,4.12416966285063,10.942,1.14441743340331,74260.0,11.6,0.818,100.0,100.0,100.0,,,
BHS,2023,99.0614358584651,,,2.74191570247934,78.3931934355663,87.1455240465819,,,,4234.0,4365.0,12.0,,,,,,,12.0,38231.774484278,,39.9040959040959,6.64011757419027,10.852,0.470209773448896,74610.0,11.4,0.82,100.0,100.0,100.0,,,
BHS,2024,,,,,92.856648199446,79.4858750299258,,,,2319.0,2266.0,,,,,,,,,39455.4466548546,,,0.288421376901312,,0.441324688211823,74940.0,,,,,,,,
BIH,1960,,,,,,,,,,,,,,,,,,,,,,,,34.617,,2657803.0,,,,,,,,
BIH,1961,,,,,,,,,,,,,,,,,,,,,,,,34.036,1.18413319433433,2689462.0,,,,,,,,
BIH,1962,,,,,,,,,,,,,,,,,,,,,,,,33.028,0.867220788975968,2712887.0,,,,,,,,
BIH,1963,,,,,,,,,,,,,,,,,,,,,,,,31.7,0.607575091198073,2729420.0,,,,,,,,
BIH,1964,,,,,,,,,,,,,,,,,,,,,,,,30.353,0.431868676752271,2741233.0,,,,,,,,
BIH,1965,,,,,,,,,,,,,,,,,,,,,,,,29.297,0.294760782378445,2749325.0,,,,,,,,
BIH,1966,,,,,,,,,,,,,,,,,,,,,,,,27.737,0.184965185534335,2754415.0,,,,,,,,
BIH,1967,,,,,,,,,,,,,,,,,,,,,,,,25.99,0.0791869120959919,2756597.0,,,,,,,,
BIH,1968,,,,,,,,,,,,,,,,,,,,,,,,24.615,-0.0385694756956089,2755534.0,,,,,,,,
BIH,1969,,,,,,,,,,,,,,,,,,,,,,,,23.544,-0.152827593911104,2751326.0,,,,,,,,
BIH,1970,,,,,,,,,,,,,,,,,,,,,,,,22.277,-0.246366403947116,2744556.0,,,,,,,,
BIH,1971,,,,,,,,,,,,,,,,,,,,,,,,22.146,-0.223345425106231,2738433.0,,,,,,,,
BIH,1972,,,,,,,,,,,,,,,,,,,,,,,,21.781,-0.209609349561012,2732699.0,,,,,,,,
BIH,1973,,,,,,,,,,,,,,,,,,,,,,,,20.935,-0.296153069587505,2724618.0,,,,,,,,
BIH,1974,,,,,,,,,,,,,,,,,,,,,,,,20.505,-0.355211947925314,2714957.0,,,,,,,,
BIH,1975,,,,,,,,,,,,,,,,,,,,,,,,20.18,-0.380471061617838,2704647.0,,,,,,,,
BIH,1976,,,,,,,,,,,,,,,,,,,,,,,,19.744,-0.391129088729648,2694089.0,,,,,,,,
BIH,1977,,,,,,,,,,,,,,,,,,,,,,,,18.869,-0.388193297104968,2683651.0,,,,,,,,
BIH,1978,,,,,,,,,,,,,,,,,,,,,,,,18.01,-0.355745263163478,2674121.0,,,,,,,,
BIH,1979,,,,,,,,,,,,,,,,,,,,,,,,17.372,-0.27714754052042,2666720.0,,,,,,,,
BIH,1980,,,,,,,,,,,,,,,,,,,,,,,,17.395,-0.134112209788594,2663146.0,,,,,,,,
BIH,1981,,,,,,,,,,,,,,,,,,,,,,,,17.897,0.0544320665603217,2664596.0,,,,,,,,
BIH,1982,,,,,,,,,,,,,,,,,,,,,,,,18.347,0.19020433103385,2669669.0,,,,,,,,
BIH,1983,,,,,,,,,,,,,,,,,,,,,,,,18.432,0.265597550134794,2676769.0,,,,,,,,
BIH,1984,,,,,,,,,,,,,,,,,,,,,,,,18.244,0.2945855246175,2684666.0,26.2,,,,,,,
BIH,1985,,,,,,,,,,,,,,,,,,,,,,,,17.75,0.285214997140057,2692334.0,24.1,,,,,,,
BIH,1986,,,,,,,,,,,,,,,,,,,,,,,,17.241,0.239430793190826,2698788.0,22.1,,,,,,,
BIH,1987,,,,,,,,,,,,,,,,,,,,,,,,16.867,0.170079842264411,2703382.0,20.4,,,,,,,
BIH,1988,,,,,,,,,,,,,,,,,,,,,,,,16.438,0.0813464508662284,2705582.0,18.8,,,,,,,
BIH,1989,,,,,,,,,,,,,,,,,,,,,,,,15.724,-0.0328633944855315,2704693.0,17.4,,,,,,,
BIH,1990,,,,,,,,,,,,,,,,,,,,1742.88262171767,,,,15.41,-0.166701211118486,2700188.0,16.1,,100.0,100.0,100.0,2947.40968724908,1.45603603166907,
BIH,1991,,,,,,,,,,,,,,,,,89.0599975585938,,,1373.37104472973,,,48.472407760157,15.092,-0.312094440931462,2691774.0,14.9,,100.0,100.0,100.0,2063.99552479475,1.4663974735527,
BIH,1992,,,,,,,,,,,,,,,,,,,,1118.17569934079,,82.70734375,1362.0287835516,15.342,-5.69428783731073,2542779.0,30.6,,100.0,100.0,100.0,1111.08067413905,1.94799939910446,
BIH,1993,,,,,,,,,,,,,,,,,,,,929.872118717018,,76.2594140625,7544.8136815057,12.982,-8.66333724725591,2331762.0,30.5,,100.0,100.0,100.0,739.406661370189,2.28721467961606,
BIH,1994,,,,,,,,,,,,,,,,,,,,337.090896023259,,72.761953125,49.1182675614766,11.972,-5.2434216642801,2212648.0,12.3,,100.0,100.0,100.0,944.593510731162,6.56505636645156,
BIH,1995,,,,,,,,,,,,,,,,,,,,502.365980975339,,72.569609375,13.3824463507885,10.678,-0.815373829575322,2194680.0,14.0,,100.0,100.0,100.0,988.544404025876,7.31217382920498,
BIH,1996,,,,,,,,,,,,,,,,,,,,718.933797141505,,75.6883984375,1.63963391457331,11.19,3.65519690580681,2276384.0,10.9,,100.0,100.0,100.0,1094.1240891546,9.65323009563239,
BIH,1997,,,,,,,,,,,,,,,,,,,,913.813399054859,,78.48099609375,11.1492939468367,12.443,3.06847547096295,2347317.0,10.2,,100.0,100.0,100.0,1287.38371426005,8.54376818267608,
BIH,1998,,,,,,,,,,,,,,,,,,,,1006.70479669823,,79.870234375,-2.4396946739963,11.995,1.19804309341505,2375608.0,9.6,,100.0,100.0,100.0,1620.54856559321,8.01646764762909,
BIH,1999,,,,,,,,,,,,,,,,,,,,1134.60298042083,,80.67001953125,8.43332373993802,10.666,0.437791132312069,2386031.0,8.9,,100.0,100.0,100.0,1662.58908240433,8.87227636551661,
BIH,2000,,,,,,,,17.6,22.8,,,8.0,,,,,96.6600036621094,,8.0,1338.48059636261,,81.24552734375,30.3325930267655,10.231,0.150387839183418,2389622.0,8.3,0.674,99.0,98.9,99.1,1830.87001664274,7.13106818489845,
BIH,2001,,,,,,,,,,,,8.0,,,,,,,8.0,1387.89362942121,0.6,81.6296484375,4.72611596414698,9.977,-0.0906830555595953,2387456.0,7.8,,99.4,99.6,99.1,1858.62309717239,7.55798412489114,
BIH,2002,,,,,,,,,,,,8.0,,,,,,,8.0,1606.5467454132,,81.7969140625,5.0078690912502,10.11,-0.359563263998298,2378887.0,7.3,,98.5,97.9,99.3,1877.98382140219,7.56666186429072,
BIH,2003,,,,,,,,,,,,8.0,,,,,,,8.0,2033.94700935864,,81.61177734375,1.41086322669418,10.068,-0.792662167034763,2360105.0,6.9,,99.0,98.9,99.2,2010.99766592167,7.87216192828285,
BIH,2004,,,,,,,,,,,,8.0,,,,,,,8.0,2452.6860917386,0.4,80.87865234375,2.16196667455451,10.125,-1.47026698354609,2325659.0,6.6,,99.1,98.9,99.3,2110.6079299452,7.65622109556968,
BIH,2005,,,,,,,,,,,,9.0,,,,,,,9.0,2739.61076866057,,80.00962890625,6.18901375619765,9.81,-1.64997695394743,2287601.0,6.4,,99.1,98.9,99.3,2196.51296853186,7.5902958255688,
BIH,2006,,,,,,,,9.5,11.7,,,9.0,,,,,,,9.0,3166.12865344833,,79.36078125,7.80012794746679,9.551,-1.38567032489949,2256121.0,6.3,,99.4,99.1,99.7,2209.79545548514,7.60857364040443,
BIH,2007,,,,,108.796783447266,80.9894485473633,,,,,,9.0,,,,,,,9.0,3931.48948737505,0.2,78.3871875,6.19557247493343,9.555,-1.80754270227262,2215707.0,6.2,,99.7,99.8,99.5,2233.75352317622,8.04823942811663,
BIH,2008,68.1966429644435,,,,106.622398376465,85.227912902832,,,,,,9.0,,,,,,,9.0,4841.69311934649,,77.10046875,7.33737064230482,9.533,-2.22998088884533,2166844.0,6.1,,99.3,99.0,99.7,2840.24699914681,7.55031877511508,
BIH,2009,70.1185409280662,,,,108.094970703125,87.0009307861328,,,,9675.0,12075.0,9.0,,,,,,,9.0,4539.91863774968,,75.7772265625,0.185466125283156,9.761,-2.3076670524643,2117413.0,6.0,,99.4,99.0,99.8,2784.42618345201,7.02208154562853,
BIH,2010,73.0999984741211,,,,88.7070770263672,85.5183715820312,,,,9021.0,11698.0,9.0,72.3985824584961,,,,,,9.0,4506.47828548389,,74.4428125,1.40629600101072,9.464,-2.35478255337487,2068135.0,6.0,0.725,99.5,99.1,99.9,3067.84360478052,6.79452856622858,
BIH,2011,74.3499984741211,,,,89.0985412597656,87.7279968261719,,,,8860.0,10909.0,9.0,78.6745529174805,,,,,,9.0,4982.69375768263,0.2,73.0819921875,2.43252743901144,8.865,-2.4246996307726,2018592.0,5.9,,99.7,99.7,99.8,3271.68917189009,6.22204369374995,
BIH,2012,75.2876199367119,,,,89.2094192504883,90.7853088378906,,,,9791.0,11784.0,9.0,78.5472793579102,,,,,,9.0,4693.78899115381,,71.68189453125,0.795774138749024,8.87,-2.51568557318911,1968444.0,5.9,,99.7,99.5,100.0,3417.33347174869,6.59702078948472,661900000.0
BIH,2013,76.4316886799235,,,,89.4869613647461,92.2983932495117,,,,9032.0,11240.0,9.0,75.9149322509766,,,,96.9899978637695,,9.0,5034.56634817068,,70.52458984375,-0.224120293699485,8.735,-2.24457351213184,1924753.0,5.9,,99.5,99.1,100.0,3408.60720399218,6.99269586328588,
BIH,2014,78.05000305175781,,,3.31473965674631,91.2244415283203,90.2868576049805,,,,7577.0,9858.0,9.0,83.6569595336914,,,,,,9.0,5206.06573475132,,69.62556640625,1.00033955450786,8.399,-2.10305825448764,1884697.0,5.9,,99.9,99.9,100.0,3366.78140802827,7.61223222629466,
BIH,2015,79.87000274658203,,,3.0181128667772,94.695442199707,85.716178894043,,,,5678.0,7933.0,9.0,90.0065689086914,,,,,,9.0,4662.25869219448,,68.72150390625,1.39548812387108,8.515,-2.14341399537914,1844730.0,5.9,0.769,99.7,99.4,100.0,3438.92539549774,7.70948122397995,
BIH,2016,83.75,,43.51293,4.26451015472412,96.1386337280273,83.1699523925781,,,,3289.0,4894.0,9.0,90.97119140625,,,,,,9.0,4928.5665903114,,67.83208984375,1.3333075043618,8.482,-2.17185953670078,1805097.0,5.9,,100.0,100.0,100.0,3642.95683015534,7.27531118630734,
BIH,2017,81.9596544746103,,,2.83868424239217,98.2435989379883,83.668083190918,,,,830.0,2406.0,9.0,93.0948104858398,,,,,,9.0,5345.01978766473,,66.9664453125,1.77870637884602,8.568,-2.18683493661313,1766051.0,6.0,,100.0,100.0,100.0,3864.45870454011,7.52529699344756,
BIH,2018,87.61000061035156,,,3.89297008514404,99.7165832519531,85.6409912109375,,,,,,9.0,93.8655014038086,,,93.57720184326172,,,9.0,6047.84707207392,,66.15234375,2.79015733966084,8.803,-2.15955635682021,1728321.0,5.9,,100.0,100.0,100.0,3898.73043991733,7.05366029325085,
BIH,2019,82.1134328866181,,,4.04449987411499,100.929710388184,85.5401306152344,,,,,,9.0,99.1442184448242,,,,,,9.0,6122.37541352353,,65.34244140625,2.47296991734278,8.561,-2.20290658402731,1690664.0,5.9,,100.0,100.0,100.0,3735.12979845065,7.50953660597096,59950000.0
BIH,2020,91.41999816894533,,,3.01954088371123,100.263931274414,85.5591125488281,,,,633.0,2165.0,9.0,96.0395965576172,,,,,,9.0,6130.31187968266,,64.44041015625,0.0621485134519162,8.353,-2.39655296175233,1650628.0,5.8,0.783,100.0,100.0,100.0,3513.72346484109,7.40217075061201,78780000.0
BIH,2021,90.3940753152383,,,4.13622999191284,101.168617248535,85.6761474609375,,,,169.0,2094.0,9.0,96.8716278076172,,,,,,9.0,7295.34378682258,,63.37708984375,4.96295225803046,8.011,-2.70636866566524,1606555.0,5.7,0.783,100.0,100.0,100.0,3835.85723720279,7.6743869245663,
BIH,2022,95.36000061035156,,,2.97012986426524,101.604507446289,87.0373992919922,,,,413.0,1706.0,9.0,100.880813598633,,,,,,9.0,7655.59421024383,,62.5937890625,11.8088381857197,7.748,-2.32311882661814,1569663.0,5.5,0.799,100.0,100.0,100.0,3773.08800980529,8.08650565018473,
BIH,2023,91.3951215520506,,,3.24564826597779,101.194877624512,87.8663787841797,,,,738.0,2195.0,9.0,100.520736694336,,,,,,9.0,8663.02326458629,,62.20845703125,7.29122831094762,7.714,-1.73482098987922,1542667.0,5.3,0.804,100.0,100.0,100.0,3676.52483946208,8.67989257517029,495230000.0
BIH,2024,,,,,,,,,,,,9.0,,,,,,,9.0,9358.78768951134,,,4.13367502028095,,-1.81190801934764,1514967.0,,,,,,,,
BLR,1960,,,,,,,,,,,,,,,,,,,,,,,,24.389,,5520285.0,36.9,,,,,,,
BLR,1961,,,,,,,,,,,,,,,,,,,,,,,,23.834,-0.958039846236048,5467651.0,33.3,,,,,,,
BLR,1962,,,,,,,,,,,,,,,,,,,,,,,,22.771,-0.613935158129571,5434186.0,30.2,,,,,,,
BLR,1963,,,,,,,,,,,,,,,,,,,,,,,,21.15,-0.55233181333653,5404254.0,27.5,,,,,,,
BLR,1964,,,,,,,,,,,,,,,,,,,,,,,,19.162,-0.602002250142244,5371818.0,25.3,,,,,,,
BLR,1965,,,,,,,,,,,,,,,,,,,,,,,,17.88,-0.665579533496324,5336183.0,23.5,,,,,,,
BLR,1966,,,,,,,,,,,,,,,,,,,,,,,,17.06,-0.741396894519306,5296767.0,22.1,,,,,,,
BLR,1967,,,,,,,,,,,,,,,,,,,,,,,,16.631,-0.85446103055141,5251701.0,20.9,,,,,,,
BLR,1968,,,,,,,,,,,,,,,,,,,,,,,,16.278,-1.0742990109449,5195584.0,20.0,,,,,,,
BLR,1969,,,,,,,,,,,,,,,,,,,,,,,,15.948,-1.19699206811295,5133764.0,19.3,,,,,,,
BLR,1970,,,,,,,,,,,,,,,,,,,,,,,,16.281,-1.35329530945378,5064757.0,18.8,,,,,,,
BLR,1971,,,,,100.966239929199,88.4100723266602,,,,,,,102.12686920166,,,,,,,,,,,16.412,-1.42025375764635,4993333.0,18.3,,,,,,,
BLR,1972,,,,,100.888679504395,90.8515930175781,,,,,,,99.7171020507812,,,,,,,,,,,16.185,-1.69518879185046,4909400.0,18.1,,,,,,,
BLR,1973,,,,,101.292121887207,93.2675476074219,,,,,,,103.608047485352,,,,,,,,,,,15.816,-1.97619592022921,4813333.0,17.9,,,,,,,
BLR,1974,,,,,100.584907531738,95.7734298706055,,,,,,,99.4056701660156,,,,,,,,,,,15.998,-2.04552987337901,4715875.0,17.8,,,,,,,
BLR,1975,,,,,100.611129760742,96.3141403198242,,,,,,,99.9161529541016,,,,,,,,,,,15.738,-2.15253221474368,4615449.0,17.7,,,,,,,
BLR,1976,,,,,100.184310913086,97.0978927612305,,,,,,,100.955711364746,,,,,,,,,,,15.885,-2.1305208661092,4518156.0,17.7,,,,,,,
BLR,1977,,,,,100.200073242188,97.3791885375977,,,,,,,100.756393432617,,,,,,,,,,,16.026,-1.96711796514219,4430147.0,17.6,,,,,,,
BLR,1978,,,,,99.5701904296875,97.9490585327148,,,,,,,99.2650527954102,,,,,,,,,,,16.17,-1.90137593039751,4346709.0,17.4,,,,,,,
BLR,1979,,,,,99.8689727783203,98.0568237304688,,,,,,,100.427452087402,,,,,,,,,,,16.228,-1.706540666747,4273160.0,17.1,,,,,,,
BLR,1980,,,,,101.339210510254,99.3314514160156,,,,,,,97.9078903198242,,,,,,,,,,,16.34,-2.01646919163105,4187856.0,16.7,,,,,,,
BLR,1981,,,,,103.467842102051,99.4691925048828,,,,,,,100.387321472168,,,,,,,,,,,16.3,-1.77423163835761,4114209.0,16.2,,,,,,,
BLR,1982,,,,,104.613380432129,100.343727111816,,,,,,,97.6340103149414,,,,,,,,,,,16.3,-1.79999403035933,4040816.0,15.7,,,,,,,
BLR,1983,,,,,105.933387756348,99.6998519897461,,,,,,,98.2013626098633,,,,,,,,,,,17.6,-1.9353744487509,3963363.0,15.2,,,,,,,
BLR,1984,,,,,107.180023193359,99.2269821166992,,,,,,,98.2288818359375,,,,,,,,,,,17.0,-1.99483020808271,3885084.0,14.7,,,,,,,
BLR,1985,,,,,108.239418029785,98.7834625244141,,,,,,,99.2141494750977,,,,,,,,,,,16.5,-1.97910446021145,3808950.0,14.2,,,,,,,
BLR,1986,,,,,108.554832458496,98.9021606445312,,,,,,,99.3363800048828,,,,,,,,,,,17.1,-1.93096680502657,3736106.0,13.7,,,,,,,
BLR,1987,,,,,94.0734710693359,98.8870162963867,,,,,,,,,,,,,,,,,,16.1,-2.1229042672967,3657628.0,13.2,,,,,,,
BLR,1988,,,,,94.1913833618164,98.4119186401367,,,,,,,,,,,,,,,,,,16.1,-2.73565978951015,3558924.0,12.7,,,,,,,
BLR,1989,,,,,93.6205596923828,98.1519470214844,,,,,,,,,,,97.879997253418,,,,,,,15.1,-2.3737737747589,3475438.0,12.4,,,,,,,
BLR,1990,,,,,92.7227630615234,97.5836486816406,,,,,,,93.7441024780273,,,,,,,1706.64091882343,,,,14.0,-1.58250249042231,3420872.0,12.1,,100.0,100.0,100.0,4380.75134935032,2.77101686614488,
BLR,1991,,,,,94.5129318237305,93.4987411499023,,,,,,,95.7504730224609,,,,,,,1805.45592531527,,,110.376705510344,13.0,-1.6944311502182,3363396.0,12.1,,100.0,100.0,100.0,4396.58428200764,2.80954224412868,
BLR,1992,,,,,93.8576965332031,92.6515197753906,,,,,,,90.6329116821289,,,,,,,1658.08641281239,,50.3452948829141,1030.776808094,12.5,-0.738314655846379,3338655.0,12.2,,100.0,100.0,100.0,3912.70174531908,3.03946981850021,
BLR,1993,,,,,94.0659027099609,91.4912109375,,,,,,,90.3619689941406,,,,,,,1589.51011343649,3.1,50.4655186010291,1058.71449925772,11.5,-0.384214938927648,3325852.0,12.3,,100.0,100.0,100.0,3450.22243274523,3.29540992136864,
BLR,1994,,,,,95.1763916015625,91.3214721679688,,,,,,,95.5042114257812,,,,,,,1460.00791360458,,50.4093839647473,1945.74860484377,10.8,-0.861768423533282,3297314.0,12.4,,100.0,100.0,100.0,3068.36199044584,3.42417529902209,
BLR,1995,,,,,95.7500076293945,92.4664993286133,,,,52545.0,40998.0,,95.1089401245117,,,,,,,1370.69991385664,2.3,50.2485902162983,661.504075843054,9.9,-1.12684319205195,3260367.0,12.4,,100.0,100.0,100.0,2790.02074882348,3.31586391648385,
BLR,1996,,,,,96.64990234375,93.9261322021484,,,,,,,91.5136566162109,,,,,,,1427.26896385327,,50.083158330622,53.7143274390961,9.4,-1.14492881748215,3223251.0,12.2,,100.0,100.0,100.0,2806.61512314154,3.31692539600522,500000000.0
BLR,1997,,,,,99.7674179077148,93.1295623779297,,,,,,,95.8982696533203,,,,,,,1396.44201900881,,49.8751965689778,71.649574821511,8.9,-1.49578136566684,3175397.0,11.9,,100.0,100.0,100.0,2952.92294003825,3.70319569459015,
BLR,1998,,,,,103.214653015137,84.6017837524414,,,,,,,,,,,,,,1511.32531567314,38.2,49.6574109225012,76.5804464112078,9.2,-1.76160083640183,3119949.0,11.4,,100.0,100.0,100.0,3015.40027500101,4.09556702537898,
BLR,1999,,,,6.00001001358032,115.26725769043,,,,,,,,100.179443359375,,,,99.5899963378906,,,1210.6117195862,33.7,49.4329775433234,316.793434976104,9.3,-1.93742889660347,3060084.0,10.7,,100.0,100.0,100.0,3005.3642570495,4.3474560502252,
BLR,2000,,,,6.19661998748779,117.421142578125,,,,,,,11.0,105.210189819336,,,,,,9.0,1276.2880341,26.5,49.1974779144976,185.290761141273,9.4,-1.91159995810864,3002143.0,9.9,0.724,89.0,79.4,93.1,2996.30947501957,4.52429787856559,
BLR,2001,,,,,117.492881774902,,,,,,,11.0,110.507461547852,,,,,,9.0,1244.37318523431,14.7,48.9467226045631,79.5345724449118,9.2,-1.84307627073011,2947318.0,9.2,,89.5,80.2,93.4,3009.40248167179,4.71594622267677,
BLR,2002,,,,,114.62126159668,,,,,,,11.0,133.593215942383,,,,,,9.0,1479.38066337175,10.4,48.6397310049352,44.8937387290633,8.9,-2.5608092257394,2872801.0,8.5,,90.0,81.0,93.7,3000.7456250783,4.8599594389861,
BLR,2003,,,,,105.365631103516,,,,,,,11.0,105.533889770508,,,,,,9.0,1819.52653114699,8.7,48.3012483606638,30.6853216166234,9.0,-2.1831891060376,2810762.0,7.8,,90.5,81.8,94.0,3063.05693858238,5.05720298761347,
BLR,2004,,,,5.7122597694397,103.979820251465,,,,,,,11.0,104.536270141602,,,,,,9.0,2378.33700470129,4.3,47.9754751867465,22.6751223372571,9.1,-2.28646736711045,2747224.0,7.2,,91.0,82.6,94.3,3174.05309231742,5.45343630289865,
BLR,2005,,,,5.8710298538208,102.126327514648,,,11.2,12.1,,,11.0,103.232276916504,,,,,,9.0,3126.07176665248,2.4,47.6446879945571,18.9721606087981,9.3,-1.62660465842122,2702899.0,6.7,,91.5,83.3,94.6,3245.37208781327,5.97042934786297,
BLR,2006,,,,6.07696008682251,101.282920837402,,,,,,,11.0,104.446319580078,,,,,,9.0,3848.22350300163,1.1,47.3372826558372,10.7486157261219,9.9,-2.70916559613736,2630656.0,6.1,,92.1,84.2,95.0,3365.98186513501,6.16958879013164,
BLR,2007,,,,5.15210008621216,99.8373336791992,,,,,,,11.0,102.63614654541,,,,,,9.0,4735.48107556066,1.1,47.1212709646576,12.8727022306595,10.7,-2.22679849798559,2572724.0,5.6,,92.6,85.0,95.4,3393.90853610514,6.84231639752013,625000000.0
BLR,2008,,,,,99.810188293457,115.713592529297,,,,,,11.0,97.3594589233398,,,,,,9.0,6376.17569162063,0.5,46.9585563473992,21.2135361204443,11.1,-2.07658838230108,2519850.0,5.1,,93.2,85.9,95.8,3481.74351659874,7.5314357686368,625000000.0
BLR,2009,99.04000091552734,,,4.3689398765564,100.756843566895,113.701538085938,,,,,,11.0,100.46858215332,,,,99.620002746582,,9.0,5352.48809190697,0.5,46.8441433626748,9.25866192288667,11.4,-2.68708965780482,2453041.0,4.6,,93.8,86.8,96.2,3299.4609021774,7.97304185331168,625000000.0
BLR,2010,,,,5.22003984451294,100.778805231093,111.028998547015,,,,,,11.0,99.916950782411,,,,,,9.0,6034.67885177216,0.2,46.7409685463919,11.3403098732787,11.4,-1.61995412130619,2413623.0,4.2,0.803,94.4,87.7,96.6,3566.17301269233,8.29276269498861,625000000.0
BLR,2011,,,,4.68479013442993,100.927399800314,108.98986744867,,,,,,11.0,103.374050767798,,,,,,9.0,6527.6593428786,0.1,46.6297521068454,70.76129097803,11.5,-2.2570290516635,2359757.0,3.9,,95.0,88.7,97.1,3632.87856030924,8.24380049662379,2500000000.0
BLR,2012,,,,4.95964002609253,100.103580941107,107.657786407767,,2.6,2.0,,,11.0,101.548622181735,,,,,,9.0,6953.21591683101,0.1,46.5593029044007,75.2416667116347,12.2,-2.05235545264323,2311820.0,3.7,,95.6,89.7,97.5,3704.30904061423,8.03842910195331,
BLR,2013,,,,5.0094199180603,99.4024127097705,104.523124130077,,,,700.0,1198.0,11.0,100.26147555146,,,,,,9.0,7998.0802045456,0.0,46.5393725235082,21.2630002283286,12.5,-1.77619912220687,2271120.0,3.5,,96.2,90.7,97.9,3657.12467930665,9.10963672939961,
BLR,2014,,,,4.81832981109619,98.8196297844518,103.510351178762,,,,3937.0,1822.0,11.0,100.850687667899,,,,,,9.0,8341.31809294883,0.0,46.5506003261518,18.1925984572644,12.5,-1.58220524340171,2235469.0,3.3,,96.8,91.9,98.3,3690.1036829597,9.08627901843905,
BLR,2015,,,,4.78750991821289,98.4724784063299,102.895731001158,,,,5462.0,3108.0,11.0,99.1478502080444,,,,,,9.0,5967.05595058777,0.0,46.611337189252,16.0224937897335,12.5,-1.08275113394487,2211395.0,3.1,0.825,97.4,93.1,98.6,3571.26398730969,9.59092781934135,
BLR,2016,,,,4.94654989242554,99.4165601023018,102.969005936733,100.0,,,5105.0,3787.0,11.0,98.8307816362691,80.93287109990546,100.0,85.99042709867453,,100.0,9.0,5039.77560949445,0.0,46.6499448243246,8.34191706191312,12.4,-0.855737591174387,2192552.0,2.9,,98.0,94.7,99.0,3560.00113629415,9.41490603626901,
BLR,2017,99.8783316650513,,35.66614,4.79500007629395,98.9911352828846,102.480850468241,100.0,,,7148.0,4618.0,11.0,97.5639761377061,84.77141017385705,100.0,89.30380934509289,,100.0,9.0,5785.54491935194,0.0,46.5987595325832,8.62314741010877,10.8,-0.868230320366164,2173598.0,2.8,,98.7,96.6,99.3,3618.56853835013,9.47193706999102,
BLR,2018,99.8845723727163,,,4.83656978607178,98.2260831226448,101.596010989492,100.0,,,8907.0,6491.0,11.0,97.9010508782273,87.00696055684455,100.0,91.33462282398452,,100.0,9.0,6360.037502312,0.0,46.5010592176569,12.1392299880648,9.9,-1.05486424872704,2150790.0,2.6,,99.3,98.2,99.7,3725.05571426831,9.25262743033767,
BLR,2019,99.79000091552734,,,4.97948980331421,97.0494273050719,100.438744155791,100.0,,,11865.0,8478.0,11.0,102.222120658135,99.49290060851928,100.0,99.42824471126356,99.870002746582,100.0,9.0,6837.77339645635,0.0,46.4107506220284,8.57698909105054,9.3,-1.26861962572568,2123677.0,2.4,,100.0,100.0,100.0,3759.65072563435,9.7486811355981,11300000.0
