dataset,tipo_analisis,grupo,variable,valor
educacion,nulos_absolutos_por_pais,LVA,literacy_rate,62
educacion,nulos_absolutos_por_pais,LVA,lower_secondary_schools_electricity,64
educacion,nulos_absolutos_por_pais,LVA,out_of_school_children_female,50
educacion,nulos_absolutos_por_pais,LVA,out_of_school_children_male,50
educacion,nulos_absolutos_por_pais,LVA,primary_completion_rate,41
educacion,nulos_absolutos_por_pais,LVA,primary_schools_electricity,64
educacion,nulos_absolutos_por_pais,LVA,primary_schools_internet,64
educacion,nulos_absolutos_por_pais,LVA,public_expenditure_education,36
educacion,nulos_absolutos_por_pais,LVA,school_enrollment_primary,41
educacion,nulos_absolutos_por_pais,LVA,school_enrollment_secondary,41
educacion,nulos_absolutos_por_pais,LVA,secondary_schools_internet,60
educacion,nulos_absolutos_por_pais,LVA,spending_per_student_primary,47
educacion,nulos_absolutos_por_pais,LVA,spending_per_student_secondary,46
educacion,nulos_absolutos_por_pais,LVA,upper_secondary_schools_electricity,64
educacion,nulos_absolutos_por_pais,LVA,year,0
educacion,nulos_absolutos_por_pais,LVA,years_compulsory_education,41
educacion,nulos_absolutos_por_pais,LVA,years_free_primary_secondary,41
educacion,nulos_absolutos_por_pais,MAC,country_code,0
educacion,nulos_absolutos_por_pais,MAC,economically_active_children_female,65
educacion,nulos_absolutos_por_pais,MAC,economically_active_children_male,65
educacion,nulos_absolutos_por_pais,MAC,educational_attainment_rate,61
educacion,nulos_absolutos_por_pais,MAC,literacy_rate,60
educacion,nulos_absolutos_por_pais,MAC,lower_secondary_schools_electricity,56
educacion,nulos_absolutos_por_pais,MAC,out_of_school_children_female,42
educacion,nulos_absolutos_por_pais,MAC,out_of_school_children_male,42
educacion,nulos_absolutos_por_pais,MAC,primary_completion_rate,41
educacion,nulos_absolutos_por_pais,MAC,primary_schools_electricity,56
educacion,nulos_absolutos_por_pais,MAC,primary_schools_internet,56
educacion,nulos_absolutos_por_pais,MAC,public_expenditure_education,39
educacion,nulos_absolutos_por_pais,MAC,school_enrollment_primary,41
educacion,nulos_absolutos_por_pais,MAC,school_enrollment_secondary,41
educacion,nulos_absolutos_por_pais,MAC,secondary_schools_internet,54
educacion,nulos_absolutos_por_pais,MAC,spending_per_student_primary,62
educacion,nulos_absolutos_por_pais,MAC,spending_per_student_secondary,64
educacion,nulos_absolutos_por_pais,MAC,upper_secondary_schools_electricity,56
educacion,nulos_absolutos_por_pais,MAC,year,0
educacion,nulos_absolutos_por_pais,MAC,years_compulsory_education,40
educacion,nulos_absolutos_por_pais,MAC,years_free_primary_secondary,46
educacion,nulos_absolutos_por_pais,MAF,country_code,0
educacion,nulos_absolutos_por_pais,MAF,economically_active_children_female,65
educacion,nulos_absolutos_por_pais,MAF,economically_active_children_male,65
educacion,nulos_absolutos_por_pais,MAF,educational_attainment_rate,65
educacion,nulos_absolutos_por_pais,MAF,literacy_rate,65
educacion,nulos_absolutos_por_pais,MAF,lower_secondary_schools_electricity,65
educacion,nulos_absolutos_por_pais,MAF,out_of_school_children_female,65
educacion,nulos_absolutos_por_pais,MAF,out_of_school_children_male,65
educacion,nulos_absolutos_por_pais,MAF,primary_completion_rate,65
educacion,nulos_absolutos_por_pais,MAF,primary_schools_electricity,65
educacion,nulos_absolutos_por_pais,MAF,primary_schools_internet,65
educacion,nulos_absolutos_por_pais,MAF,public_expenditure_education,65
educacion,nulos_absolutos_por_pais,MAF,school_enrollment_primary,65
educacion,nulos_absolutos_por_pais,MAF,school_enrollment_secondary,65
educacion,nulos_absolutos_por_pais,MAF,secondary_schools_internet,65
educacion,nulos_absolutos_por_pais,MAF,spending_per_student_primary,65
educacion,nulos_absolutos_por_pais,MAF,spending_per_student_secondary,65
educacion,nulos_absolutos_por_pais,MAF,upper_secondary_schools_electricity,65
educacion,nulos_absolutos_por_pais,MAF,year,0
educacion,nulos_absolutos_por_pais,MAF,years_compulsory_education,65
educacion,nulos_absolutos_por_pais,MAF,years_free_primary_secondary,65
educacion,nulos_absolutos_por_pais,MAR,country_code,0
educacion,nulos_absolutos_por_pais,MAR,economically_active_children_female,63
educacion,nulos_absolutos_por_pais,MAR,economically_active_children_male,63
educacion,nulos_absolutos_por_pais,MAR,educational_attainment_rate,63
educacion,nulos_absolutos_por_pais,MAR,literacy_rate,57
educacion,nulos_absolutos_por_pais,MAR,lower_secondary_schools_electricity,56
educacion,nulos_absolutos_por_pais,MAR,out_of_school_children_female,20
educacion,nulos_absolutos_por_pais,MAR,out_of_school_children_male,20
educacion,nulos_absolutos_por_pais,MAR,primary_completion_rate,11
educacion,nulos_absolutos_por_pais,MAR,primary_schools_electricity,56
educacion,nulos_absolutos_por_pais,MAR,primary_schools_internet,57
educacion,nulos_absolutos_por_pais,MAR,public_expenditure_education,29
educacion,nulos_absolutos_por_pais,MAR,school_enrollment_primary,11
educacion,nulos_absolutos_por_pais,MAR,school_enrollment_secondary,15
educacion,nulos_absolutos_por_pais,MAR,secondary_schools_internet,57
educacion,nulos_absolutos_por_pais,MAR,spending_per_student_primary,49
educacion,nulos_absolutos_por_pais,MAR,spending_per_student_secondary,51
educacion,nulos_absolutos_por_pais,MAR,upper_secondary_schools_electricity,56
educacion,nulos_absolutos_por_pais,MAR,year,0
educacion,nulos_absolutos_por_pais,MAR,years_compulsory_education,41
educacion,nulos_absolutos_por_pais,MAR,years_free_primary_secondary,41
educacion,nulos_absolutos_por_pais,MCO,country_code,0
educacion,nulos_absolutos_por_pais,MCO,economically_active_children_female,65
educacion,nulos_absolutos_por_pais,MCO,economically_active_children_male,65
educacion,nulos_absolutos_por_pais,MCO,educational_attainment_rate,65
educacion,nulos_absolutos_por_pais,MCO,literacy_rate,65
educacion,nulos_absolutos_por_pais,MCO,lower_secondary_schools_electricity,56
educacion,nulos_absolutos_por_pais,MCO,out_of_school_children_female,65
educacion,nulos_absolutos_por_pais,MCO,out_of_school_children_male,65
educacion,nulos_absolutos_por_pais,MCO,primary_completion_rate,61
educacion,nulos_absolutos_por_pais,MCO,primary_schools_electricity,56
educacion,nulos_absolutos_por_pais,MCO,primary_schools_internet,56
educacion,nulos_absolutos_por_pais,MCO,public_expenditure_education,43
educacion,nulos_absolutos_por_pais,MCO,school_enrollment_primary,49
educacion,nulos_absolutos_por_pais,MCO,school_enrollment_secondary,49
educacion,nulos_absolutos_por_pais,MCO,secondary_schools_internet,56
educacion,nulos_absolutos_por_pais,MCO,spending_per_student_primary,53
educacion,nulos_absolutos_por_pais,MCO,spending_per_student_secondary,53
educacion,nulos_absolutos_por_pais,MCO,upper_secondary_schools_electricity,56
educacion,nulos_absolutos_por_pais,MCO,year,0
educacion,nulos_absolutos_por_pais,MCO,years_compulsory_education,47
educacion,nulos_absolutos_por_pais,MCO,years_free_primary_secondary,47
educacion,nulos_absolutos_por_pais,MDA,country_code,0
educacion,nulos_absolutos_por_pais,MDA,economically_active_children_female,63
educacion,nulos_absolutos_por_pais,MDA,economically_active_children_male,63
educacion,nulos_absolutos_por_pais,MDA,educational_attainment_rate,40
educacion,nulos_absolutos_por_pais,MDA,literacy_rate,62
educacion,nulos_absolutos_por_pais,MDA,lower_secondary_schools_electricity,61
educacion,nulos_absolutos_por_pais,MDA,out_of_school_children_female,61
educacion,nulos_absolutos_por_pais,MDA,out_of_school_children_male,61
educacion,nulos_absolutos_por_pais,MDA,primary_completion_rate,50
educacion,nulos_absolutos_por_pais,MDA,primary_schools_electricity,61
educacion,nulos_absolutos_por_pais,MDA,primary_schools_internet,56
educacion,nulos_absolutos_por_pais,MDA,public_expenditure_education,39
educacion,nulos_absolutos_por_pais,MDA,school_enrollment_primary,50
educacion,nulos_absolutos_por_pais,MDA,school_enrollment_secondary,50
educacion,nulos_absolutos_por_pais,MDA,secondary_schools_internet,55
educacion,nulos_absolutos_por_pais,MDA,spending_per_student_primary,54
educacion,nulos_absolutos_por_pais,MDA,spending_per_student_secondary,54
educacion,nulos_absolutos_por_pais,MDA,upper_secondary_schools_electricity,61
educacion,nulos_absolutos_por_pais,MDA,year,0
educacion,nulos_absolutos_por_pais,MDA,years_compulsory_education,40
educacion,nulos_absolutos_por_pais,MDA,years_free_primary_secondary,40
educacion,nulos_absolutos_por_pais,MDG,country_code,0
educacion,nulos_absolutos_por_pais,MDG,economically_active_children_female,63
educacion,nulos_absolutos_por_pais,MDG,economically_active_children_male,63
educacion,nulos_absolutos_por_pais,MDG,educational_attainment_rate,62
educacion,nulos_absolutos_por_pais,MDG,literacy_rate,61
educacion,nulos_absolutos_por_pais,MDG,lower_secondary_schools_electricity,58
educacion,nulos_absolutos_por_pais,MDG,out_of_school_children_female,50
educacion,nulos_absolutos_por_pais,MDG,out_of_school_children_male,50
educacion,nulos_absolutos_por_pais,MDG,primary_completion_rate,25
educacion,nulos_absolutos_por_pais,MDG,primary_schools_electricity,58
educacion,nulos_absolutos_por_pais,MDG,primary_schools_internet,63
educacion,nulos_absolutos_por_pais,MDG,public_expenditure_education,24
educacion,nulos_absolutos_por_pais,MDG,school_enrollment_primary,14
educacion,nulos_absolutos_por_pais,MDG,school_enrollment_secondary,42
educacion,nulos_absolutos_por_pais,MDG,secondary_schools_internet,62
educacion,nulos_absolutos_por_pais,MDG,spending_per_student_primary,57
educacion,nulos_absolutos_por_pais,MDG,spending_per_student_secondary,58
educacion,nulos_absolutos_por_pais,MDG,upper_secondary_schools_electricity,58
educacion,nulos_absolutos_por_pais,MDG,year,0
educacion,nulos_absolutos_por_pais,MDG,years_compulsory_education,41
educacion,nulos_absolutos_por_pais,MDG,years_free_primary_secondary,41
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,country_code,0
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,economically_active_children_female,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,economically_active_children_male,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,educational_attainment_rate,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,literacy_rate,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,lower_secondary_schools_electricity,5
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,out_of_school_children_female,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,out_of_school_children_male,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,primary_completion_rate,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,primary_schools_electricity,6
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,primary_schools_internet,3
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,public_expenditure_education,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,school_enrollment_primary,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,school_enrollment_secondary,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,secondary_schools_internet,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,spending_per_student_primary,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,spending_per_student_secondary,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,upper_secondary_schools_electricity,1
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,year,0
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,years_compulsory_education,11
educacion,nulos_absolutos_por_pais,MDG: CARIBBEAN,years_free_primary_secondary,11
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,country_code,0
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,economically_active_children_female,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,economically_active_children_male,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,educational_attainment_rate,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,literacy_rate,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,lower_secondary_schools_electricity,1
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,out_of_school_children_female,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,out_of_school_children_male,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,primary_completion_rate,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,primary_schools_electricity,1
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,primary_schools_internet,1
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,public_expenditure_education,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,school_enrollment_primary,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,school_enrollment_secondary,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,secondary_schools_internet,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,spending_per_student_primary,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,spending_per_student_secondary,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,upper_secondary_schools_electricity,0
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,year,0
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,years_compulsory_education,10
educacion,nulos_absolutos_por_pais,MDG: CAUCASUS AND CENTRAL ASIA,years_free_primary_secondary,10
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,country_code,0
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,economically_active_children_female,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,economically_active_children_male,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,educational_attainment_rate,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,literacy_rate,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,lower_secondary_schools_electricity,16
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,out_of_school_children_female,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,out_of_school_children_male,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,primary_completion_rate,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,primary_schools_electricity,0
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,primary_schools_internet,16
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,public_expenditure_education,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,school_enrollment_primary,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,school_enrollment_secondary,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,secondary_schools_internet,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,spending_per_student_primary,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,spending_per_student_secondary,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,upper_secondary_schools_electricity,6
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,year,0
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,years_compulsory_education,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPED REGIONS,years_free_primary_secondary,23
educacion,nulos_absolutos_por_pais,MDG: DEVELOPING REGIONS,country_code,0
educacion,nulos_absolutos_por_pais,MDG: DEVELOPING REGIONS,economically_active_children_female,14
educacion,nulos_absolutos_por_pais,MDG: DEVELOPING REGIONS,economically_active_children_male,14
educacion,nulos_absolutos_por_pais,MDG: DEVELOPING REGIONS,educational_attainment_rate,14
educacion,nulos_absolutos_por_pais,MDG: DEVELOPING REGIONS,literacy_rate,14
educacion,nulos_absolutos_por_pais,MDG: DEVELOPING REGIONS,lower_secondary_schools_electricity,0
educacion,nulos_absolutos_por_pais,MDG: DEVELOPING REGIONS,out_of_school_children_female,14
educacion,nulos_absolutos_por_pais,MDG: DEVELOPING REGIONS,out_of_school_children_male,14
educacion,nulos_absolutos_por_pais,MDG: DEVELOPING REGIONS,primary_completion_rate,14
educacion,nulos_absolutos_por_pais,MDG: DEVELOPING REGIONS,primary_schools_electricity,0
educacion,nulos_absolutos_por_pais,MDG: DEVELOPING REGIONS,primary_schools_internet,7
